-6.734660811538764946e+00
3.608281957948485541e+01
2.567724779739524510e-05
-2.100752680261608872e-04
-4.749847929611524222e+01
-6.793729246474551786e+00
3.608541760444941104e+01
-4.731814025314771754e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
